Time	Actual Torque	Actual Velocity
14319.5	-0.00237	0.0175091
14320	0	0.0334265
14320.5	0	-0.0294577
14321	0	-0.0137078
14321.5	0	0.00978083
14322	0.00237	-0.00959233
14322.5	0	-0.00442965
14323	-0.00237	0.0129748
14323.5	0	0.0120009
14324	0	-0.00707906
14324.5	0.00237	-0.0067649
14325	0	0.00420973
14325.5	0	-0.0282115
14326	0	-0.0129538
14326.5	0	0.00592714
14327	0	0.00613658
14327.5	0.00237	0.00854513
14328	0	-0.00989602
14328.5	-0.00237	-0.0216351
14329	0	0.0149959
14329.5	-0.00237	-0.0296043
14330	0	0.0150063
14330.5	0	-0.00217817
14331	-0.00237	0.0542658
14331.5	0.00237	-0.0225985
14332	0	0.000680678
14332.5	0	-0.0178128
14333	0	0.0101473
14333.5	0	-0.0288293
14334	0	0.0228394
14334.5	0.00237	0.00987507
14335	0	-0.00278555
14335.5	-0.00237	0.0153414
14336	0	-0.0161373
14336.5	-0.00237	0.0281906
14337	0	-0.00946667
14337.5	0	-0.0144618
14338	0	0.0291959
14338.5	0.00237	0.000670206
14339	0	0.00517316
14339.5	0	-0.0060528
14340	0	-0.00920487
14340.5	0	-0.00573864
14341	0	-0.0118857
14341.5	0.00237	-0.0129224
14342	0	0.00825192
14342.5	-0.00237	-0.000356047
14343	-0.00237	-0.00939336
14343.5	0	-0.00230383
14344	0	-0.0239913
14344.5	0.00237	0.00655546
14345	0	-0.00159174
14345.5	0	-0.0256249
14346	0	-0.000586431
14346.5	0	0.0404637
14347	0	0.000638791
14347.5	0	0.00790634
14348	0	-0.0117496
14348.5	0	-0.0187658
14349	0	0.0226404
14349.5	0	-0.0283581
14350	0	0.026159
14350.5	0	0.0108699
14351	0	0.00231431
14351.5	-0.00237	0.00231431
14352	0.00237	-0.0200643
14352.5	-0.00237	-0.00714189
14353	0	0.0156242
14353.5	0	0.0360131
14354	0	0.0130271
14354.5	0	-0.0250594
14355	-0.00237	-0.0137288
14355.5	0	-0.0163991
14356	0.00237	-0.0151739
14356.5	-0.00237	0.00193732
14357	0	-0.017928
14357.5	0	-0.00671254
14358	0	0.00786445
14358.5	0	0.00200015
14359	0	-0.0126083
14359.5	0	0.0305782
14360	0	-0.00203156
14360.5	0	0.00956091
14361	0	-0.0238552
14361.5	0	-0.0120637
14362	-0.00237	-0.00151844
14362.5	-0.00237	0.0154252
14363	0	-0.0198758
14363.5	-0.00237	-0.0138544
14364	-0.00237	0.0123988
14364.5	0.00237	-0.00236667
14365	0	-0.0271957
14365.5	0	0.0152053
14366	0	-0.0223053
14366.5	-0.00237	-0.0293844
14367	0	0.00442965
14367.5	0	-0.0361283
14368	0	0.0107757
14368.5	0	0.00180118
14369	0	0.0350078
14369.5	0	-0.000680678
14370	-0.00237	-0.0231116
14370.5	0.00237	0.00875457
14371	-0.00237	0.00450295
14371.5	0.00237	0.00135088
14372	-0.00237	0.00861844
14372.5	0	-0.0106605
14373	0	0.0118752
14373.5	0	-0.00265988
14374	-0.00237	-0.0196768
14374.5	0	0.0132366
14375	-0.00237	-0.00280649
14375.5	-0.00237	-0.00331962
14376	0	-0.00167552
14376.5	0	-0.0205041
14377	0	0.0102311
14377.5	0	0.0266721
14378	0	0.0114982
14378.5	0.00237	0.00751888
14379	-0.00237	-0.0230593
14379.5	0	-0.0183469
14380	0.00237	-0.00486947
14380.5	-0.00237	-0.0212476
14381	0.00237	0.021499
14381.5	0	0.00237714
14382	0	-0.0191323
14382.5	0	0.0275832
14383	0	-0.0103149
14383.5	0.00237	-0.0427675
14384	0	0.0288084
14384.5	-0.00237	-0.0311332
14385	0	-0.0292063
14385.5	0	0.0117077
14386	0.00237	-0.00638791
14386.5	0	0.004859
14387	0	-0.0159174
14387.5	0	0.0178128
14388	0	0.0016441
14388.5	0	0.00601091
14389	-0.00237	0.0173206
14389.5	-0.00237	-0.0141791
14390	0	0.0334056
14390.5	0	-0.0104615
14391	-0.00237	-0.00594808
14391.5	0.00237	0.0150378
14392	0	-0.000376991
14392.5	0	5.23599e-05
14393	0	0.0174044
14393.5	0	0.00560251
14394	0	-0.0169646
14394.5	0	0.0258972
14395	-0.00237	-0.0104824
14395.5	0.00237	-0.00649262
14396	0	-0.0117914
14396.5	0	0.0429979
14397	0	-0.00285885
14397.5	0.00237	0.0183574
14398	0	-0.0409035
14398.5	0	0.0166086
14399	0	-0.0198549
14399.5	0	0.00194779
14400	0	-0.0096028
14400.5	0	-0.00267035
14401	0	-0.0231431
14401.5	0	0.0184411
14402	0	0.00807389
14402.5	0	-0.00760265
14403	0	-0.0138754
14403.5	-0.00237	0.0391233
14404	0	-0.0138754
14404.5	0	-0.0043354
14405	0	-0.0192999
14405.5	-0.00237	-0.0114145
14406	0	0.00561298
14406.5	0	-0.0103149
14407	0	0.00890118
14407.5	0	0.00613658
14408	0	-0.00340339
14408.5	0	-0.00946667
14409	0	0.0206507
14409.5	-0.00237	-0.0169227
14410	0.00237	-0.0289864
14410.5	-0.00237	-0.00682773
14411	-0.00237	-0.0347984
14411.5	0	0.0141895
14412	0	0.00372802
14412.5	0	0.00431445
14413	0	-0.0234991
14413.5	0	0.00134041
14414	0	-0.0154985
14414.5	0	-0.0227347
14415	-0.00237	0.0410187
14415.5	-0.00237	0.0113516
14416	0	0.00863938
14416.5	0	-0.0110794
14417	-0.00237	-0.00135088
14417.5	-0.00237	0.0251118
14418	-0.00237	0.0250175
14418.5	-0.00237	0.00772832
14419	0	0.0102625
14419.5	-0.00237	-0.00230383
14420	0.00237	-0.032327
14420.5	0	-0.0240541
14421	0	0.0295205
14421.5	0	0.000701622
14422	0	-0.00966563
14422.5	0	0.0288608
14423	0	-0.00938289
14423.5	0	0.020944
14424	0	0.00942478
14424.5	0	-0.0030997
14425	-0.00237	0.0147236
14425.5	0	0.0180432
14426	0	0.0265465
14426.5	0	-0.0172578
14427	0	-0.0333218
14427.5	-0.00237	-0.019635
14428	0	0.019635
14428.5	0	-0.00187448
14429	-0.00237	0.027667
14429.5	-0.00237	-0.0336779
14430	0	0.00705811
14430.5	0	0.012336
14431	0	-0.00989602
14431.5	-0.00237	-0.028222
14432	0	-0.0156032
14432.5	0	0.0231012
14433	-0.00237	0.0339816
14433.5	0	-0.0360131
14434	-0.00237	-0.0210591
14434.5	0	0.00763407
14435	-0.00237	-0.0205984
14435.5	0	0.00811578
14436	0	0.00270177
14436.5	0	0.0181375
14437	0.00237	-0.00914203
14437.5	0.00237	0.0146712
14438	0.00237	-0.0106081
14438.5	0	0.000376991
14439	0.00237	-0.00741416
14439.5	0	0.0160326
14440	0	0.00308923
14440.5	0	-0.00308923
14441	0	-0.0187867
14441.5	0	-0.0174463
14442	0	0.0114773
14442.5	-0.00237	-0.0222006
14443	0	-0.00806342
14443.5	-0.00237	-0.0107966
14444	0.00237	-0.0335417
14444.5	0.00237	0.0190066
14445	0	0.0310599
14445.5	0	-0.0260543
14446	-0.00237	-0.0321699
14446.5	0	0.0138021
14447	0	0.0382855
14447.5	-0.00237	-0.0297195
14448	0.00237	-0.0437624
14448.5	0	0.00589572
14449	0.00237	0.0185563
14449.5	-0.00237	-0.000397935
14450	0	-0.00582242
14450.5	0.00237	0.0187658
14451	-0.00237	0.00141372
14451.5	-0.00237	-0.0261485
14452	0	-0.0332276
14452.5	0	-0.00950855
14453	0.00237	0.0119066
14453.5	0.00237	0.0202528
14454	-0.00237	0.00520457
14454.5	0	-0.00728849
14455	0	-0.00385369
14455.5	0	-0.0171636
14456	0	-0.00781209
14456.5	0	0.0118438
14457	0	0.0145246
14457.5	0	-0.011582
14458	0	0.00971799
14458.5	0	-0.0163153
14459	0	2.0944e-05
14459.5	0	0.0150378
14460	0	-0.0140848
14460.5	0	-0.0328715
14461	0	0.017572
14461.5	0	0.00227242
14462	-0.00237	-0.0227451
14462.5	-0.00237	-0.0173625
14463	0	0.0175615
14463.5	0	0.0182527
14464	0	0.0180642
14464.5	-0.00237	0.0143257
14465	0	0.0252793
14465.5	0	-0.0324212
14466	0	-0.0148911
14466.5	-0.00237	0.0179909
14467	0	-0.0144199
14467.5	0	0.0182736
14468	0	-0.0211429
14468.5	0	0.00959233
14469	0	-0.019059
14469.5	0	-0.0334265
14470	0.00237	0.0378457
14470.5	0	0.0144409
14471	0	-0.0323165
14471.5	0	0.0252689
14472	0.00237	0.015509
14472.5	-0.00237	0.00249233
14473	0	-0.016619
14473.5	-0.00237	0.025206
14474	0	-0.0219493
14474.5	0	-0.0295414
14475	-0.00237	-0.0043354
14475.5	0	-0.0135298
14476	0	0.0162211
14476.5	-0.00237	-0.00727802
14477	0.00237	0.0165038
14477.5	0	0.0239494
14478	0	-0.00396888
14478.5	0	-0.00141372
14479	0	-0.00346622
14479.5	-0.00237	-0.020169
14480	0	0.0120847
14480.5	0	-0.012514
14481	0	0.0198968
14481.5	-0.00237	0.0161268
14482	0	0.0350497
14482.5	0	-0.0537108
14483	0	0.023185
14483.5	0	0.0227765
14484	-0.00237	-0.00999026
14484.5	0	-0.00793776
14485	0	-0.0255726
14485.5	0	-0.000418879
14486	0	0.0422335
14486.5	0	0.0124931
14487	0	0.014001
14487.5	0	0.0215513
14488	0	0.0178024
14488.5	0	-0.0206088
14489	0	-0.0126292
14489.5	0	-0.036254
14490	0.00237	0.0121056
14490.5	0.00237	0.0254993
14491	0.00237	0.00411549
14491.5	0	0.00020944
14492	0	-0.00860796
14492.5	0	0.0100531
14493	0	0.0230907
14493.5	0	1.0472e-05
14494	0	-0.0183678
14494.5	0.00237	-0.00196873
14495	-0.00237	0.023918
14495.5	0	-0.0155718
14496	0	-0.0320861
14496.5	0	0.0296566
14497	0	-0.000586431
14497.5	0.00237	0.0130271
14498	0.00237	-0.000492183
14498.5	0	-0.0172264
14499	-0.00237	0.050056
14499.5	0	-0.0209544
14500	0.00237	-0.0100426
14500.5	0	0.029133
14501	0	0.0223472
14501.5	-0.00237	-0.00020944
14502	0	-0.0152053
14502.5	0	0.00371755
14503	0	0.0138754
14503.5	0	0.0325364
14504	0.00237	-0.034746
14504.5	0	-0.0403171
14505	0	0.0223472
14505.5	0.00237	0.026735
14506	-0.00237	-0.0197083
14506.5	0	-0.000649262
14507	0	0.0250909
14507.5	0	0.000167552
14508	0	-0.0318243
14508.5	0	0.00806342
14509	-0.00237	0.0362226
14509.5	0	0.0256563
14510	0	-0.0255307
14510.5	0	0.0176872
14511	-0.00237	-0.000816814
14511.5	0.00237	-0.0113097
14512	-0.00237	0.00835664
14512.5	0	-0.0128282
14513	0	0.0033615
14513.5	0	0.02596
14514	0	0.00719425
14514.5	0	0.0213314
14515	-0.00237	1.0472e-05
14515.5	0	0.0171845
14516	0.00237	0.0174358
14516.5	0	-0.043888
14517	0	0.0134984
14517.5	0	0.0105243
14518	0	0.00932006
14518.5	0	0.0177709
14519	0	-0.0361702
14519.5	0	0.0107128
14520	0	0.011781
14520.5	0	0.0127339
14521	0	-0.00723614
14521.5	0	0.000586431
14522	0	-0.000397935
14522.5	-0.00237	0.0245673
14523	-0.00237	0.0281277
14523.5	0.00237	-0.0335103
14524	0	0.00653451
14524.5	0.00237	-0.0151739
14525	-0.00237	-0.0178652
14525.5	0	0.000481711
14526	0	-0.0198339
14526.5	0.00237	0.0222948
14527	0	-0.0114563
14527.5	0	0.015865
14528	0.00237	-0.00271224
14528.5	0	0.0115925
14529	0	0.00230383
14529.5	-0.00237	0.00585383
14530	0	0.0191847
14530.5	0	-0.00684867
14531	-0.00237	0.0047438
14531.5	0.00237	0.00239808
14532	0	0.0260857
14532.5	0.00237	0.0101578
14533	-0.00237	-0.0126816
14533.5	-0.00237	0.0133832
14534	0	-0.0263789
14534.5	0	-0.00425162
14535	0.00237	-0.00105767
14535.5	0	0.00539307
14536	0	-0.00251327
14536.5	0	-0.00351858
14537	0	0.0131214
14537.5	0	-0.0262951
14538	0	0.0194674
14538.5	0	0.0101997
14539	0.00237	-0.0374897
14539.5	0	0.0117391
14540	0	-0.023541
14540.5	0	-0.0199805
14541	0.00237	-0.00417832
14541.5	0	0.0212267
14542	0	0.00480664
14542.5	-0.00237	-0.0170798
14543	0	0.0140115
14543.5	0	0.0205984
14544	0	-0.0273423
14544.5	0	-0.00491136
14545	0	-0.0167028
14545.5	0	0.0180851
14546	0	-0.044265
14546.5	0	0.0137392
14547	0.00237	0.0129015
14547.5	0	-0.0181793
14548	0	0.00634602
14548.5	0	-0.0154043
14549	-0.00237	-0.00875457
14549.5	0	0.0250175
14550	0.00237	-0.0215513
14550.5	0	0.016263
14551	-0.00237	-0.0120637
14551.5	0	0.0191847
14552	0	0.0195198
14552.5	0	-0.00922581
14553	0	-0.0131109
14553.5	0	0.0313845
14554	0	-0.00918392
14554.5	-0.00237	0.0353848
14555	-0.00237	0.017572
14555.5	-0.00237	-0.0111631
14556	0.00237	0.000837758
14556.5	0	0.0347879
14557	0	-0.00270177
14557.5	0	-0.0217817
14558	0.00237	0.00428304
14558.5	0	0.000450295
14559	-0.00237	0.0140534
14559.5	0	0.00738274
14560	0.00237	-0.0297299
14560.5	0	0.00135088
14561	0	-0.0187658
14561.5	0	-0.00429351
14562	0	0.0250699
14562.5	-0.00237	0.021656
14563	0	0.00849277
14563.5	0	0.0140848
14564	0	-0.0226404
14564.5	0	-0.0090792
14565	-0.00237	0.0333428
14565.5	0	0.00420973
14566	-0.00237	0.017551
14566.5	0	-0.0219807
14567	0	0.00449248
14567.5	0	0.0320024
14568	0	-0.00245044
14568.5	0	-0.000429351
14569	0.00237	-0.0134355
14569.5	0	-0.016263
14570	0	-0.0149854
14570.5	0	-0.000167552
14571	0	0.00010472
14571.5	0	0.00114145
14572	0	-0.0100322
14572.5	0	0.0109223
14573	0	0.0326411
14573.5	-0.00237	0.00090059
14574	0	-0.0221692
14574.5	0	-0.00147655
14575	-0.00237	0.025206
14575.5	-0.00237	-0.0139382
14576	0.00237	0.00899543
14576.5	0	-0.0419717
14577	0.00237	0.0434796
14577.5	0	-0.00435634
14578	0	-0.00395841
14578.5	-0.00237	0.0191428
14579	0.00237	-0.0049323
14579.5	0	0.0215723
14580	0	-0.00981224
14580.5	0	0.0147131
14581	-0.00237	0.034767
14581.5	-0.00237	0.00614705
14582	-0.00237	-0.0141476
14582.5	-0.00237	0.0293529
14583	0	-0.00748746
14583.5	0	0.00811578
14584	0.00237	0.0274994
14584.5	0	0.00271224
14585	0	-0.025604
14585.5	0	0.0170903
14586	0	-0.0121999
14586.5	0	-0.0142838
14587	0	0.00668112
14587.5	0	0.0106814
14588	0.00237	-0.00320442
14588.5	0	-0.0317929
14589	-0.00237	0.0211429
14589.5	-0.00237	0.0165981
14590	-0.00237	-0.0165562
14590.5	-0.00237	0.00711047
14591	-0.00237	0.00685914
14591.5	0	0.0146293
14592	0	0.0146503
14592.5	0	0.0199177
14593	0	-0.0303373
14593.5	0	0.0184097
14594	0	-0.0408616
14594.5	0	0.0281696
14595	-0.00237	-0.00987507
14595.5	-0.00237	0.0202737
14596	0	-0.0121161
14596.5	-0.00237	-0.0132994
14597	-0.00237	-0.0233106
14597.5	0	0.0140115
14598	0	-0.0243264
14598.5	0	0.00563392
14599	0	0.0424848
14599.5	0	0.0175824
14600	0	-0.0236876
14600.5	-0.00237	-0.0293844
14601	0	0.00685914
14601.5	0	-0.0121894
14602	0	0.00220959
14602.5	0.00237	-0.00674395
14603	0	-0.0276041
14603.5	0	0.0109327
14604	0	0.0220959
14604.5	0	-0.011027
14605	0	-0.0254574
14605.5	0	0.0278555
14606	-0.00237	-0.00720472
14606.5	0	-0.0179909
14607	0	-0.0245358
14607.5	0.00237	-0.00811578
14608	-0.00237	0.0101473
14608.5	0.00237	0.00182212
14609	0	0.00486947
14609.5	0	0.0252375
14610	0	0.0218969
14610.5	0	-0.00777021
14611	0	-0.0124093
14611.5	0	0.0174044
14612	0	0.00181165
14612.5	0	-0.00297404
14613	0	0.0108699
14613.5	0	0.0273633
14614	-0.00237	0.00243997
14614.5	0.00237	-0.0357513
14615	0	0.0145037
14615.5	0	-0.0116344
14616	0	0.0185773
14616.5	0	-0.0191009
14617	0	0.00353953
14617.5	0	-0.010828
14618	0.00237	0.00636696
14618.5	0	0.0100636
14619	0.00237	-0.0148493
14619.5	0	-0.00212581
14620	0	0.0402124
14620.5	0	-0.0259077
14621	-0.00237	-0.0016441
14621.5	0	0.00705811
14622	-0.00237	0.0143257
14622.5	0	0.019415
14623	0.00237	-0.00147655
14623.5	0	-0.0256563
14624	0	0.00915251
14624.5	0	-0.00344528
14625	0	-0.0272376
14625.5	0	-0.0225566
14626	0	0.0167656
14626.5	0	0.0079587
14627	0	-0.00494277
14627.5	0	-0.0198968
14628	-0.00237	0.0118019
14628.5	-0.00237	0.0059795
14629	0	-0.0149645
14629.5	-0.00237	0.00943525
14630	0	-0.0150796
14630.5	0	0.0146712
14631	0	0.0257087
14631.5	0	0.0116763
14632	-0.00237	-0.00923628
14632.5	0	-0.00807389
14633	0	-0.00520457
14633.5	0	0.00563392
14634	0	0.00300546
14634.5	0.00237	0.0222634
14635	0	-0.0233839
14635.5	0	0.00233525
14636	0	0.0296985
14636.5	0	0.0131633
14637	0	-0.018682
14637.5	0	0.0469459
14638	0	0.0127235
14638.5	0	0.00271224
14639	0.00237	-0.0187134
14639.5	0	0.0249757
14640	0	-0.0211534
14640.5	0	0.0111945
14641	-0.00237	0.00905826
14641.5	0.00237	0.00856608
14642	0	0.0135926
14642.5	0	-0.0124721
14643	0.00237	-0.0127444
14643.5	-0.00237	0.00213628
14644	0	-0.000869174
14644.5	0.00237	0.018106
14645	0	0.0224833
14645.5	-0.00237	0.0210487
14646	-0.00237	-0.0133413
14646.5	0.00237	-0.00706858
14647	-0.00237	-0.0103568
14647.5	0	0.0240751
14648	0	-0.0100322
14648.5	-0.00237	0.00711047
14649	0	-0.0116763
14649.5	0	-0.0189752
14650	0	-0.00570723
14650.5	0	-0.0161059
14651	0	-0.0182945
14651.5	0.00237	-0.0041469
14652	0.00237	0.0238133
14652.5	0	-0.0272271
14653	0	-0.0132052
14653.5	0	-0.0126397
14654	0	0.00203156
14654.5	0.00237	-0.0214152
14655	0	-0.00567581
14655.5	0	0.0187867
14656	0	0.0183993
14656.5	0.00237	0.0197292
14657	-0.00237	-0.0266616
14657.5	0.00237	-0.00888024
14658	-0.00237	-0.0324003
14658.5	0	0.00730944
14659	0	0.0130586
14659.5	0.00237	0.000984366
14660	0	-0.0310389
14660.5	-0.00237	0.0247976
14661	0	0.0533547
14661.5	0	-0.0073618
14662	0	-0.0172055
14662.5	0	0.00162316
14663	0	-0.0244102
14663.5	0	0.0258658
14664	0.00237	-0.0334265
14664.5	0	0.0100217
14665	-0.00237	-0.00228289
14665.5	-0.00237	-0.025227
14666	0.00237	0.00502655
14666.5	0	-0.00297404
14667	0	-0.0157289
14667.5	0	0.0367671
14668	0.00237	0.0051208
14668.5	0	0.0019792
14669	0	-0.000460767
14669.5	0	-0.0189333
14670	0	0.0121684
14670.5	0	-0.0088174
14671	-0.00237	-0.0364948
14671.5	0	0.0221273
14672	0	0.0125978
14672.5	0	-0.0146712
14673	0	0.0279183
14673.5	-0.00237	-0.0122732
14674	0	-0.0226195
14674.5	0	-0.0024295
14675	0.00237	0.00353953
14675.5	0	0.00520457
14676	0	0.015865
14676.5	0	0.0223996
14677	0	0.004859
14677.5	0	-0.00873363
14678	0	-0.00100531
14678.5	0	-0.00232478
14679	0	-0.0200119
14679.5	0	-0.00299498
14680	0	0.0221168
14680.5	0.00237	-0.00413643
14681	0	0.0318767
14681.5	0	0.0159907
14682	0.00237	-0.0185249
14682.5	0	-0.0361388
14683	-0.00237	-0.0295205
14683.5	0	0.0334056
14684	0	0.0223577
14684.5	0	0.0168808
14685	0	0.00928864
14685.5	0	-0.00735133
14686	0.00237	-0.00974941
14686.5	0.00237	0.0116134
14687	0	-0.0400972
14687.5	0.00237	-0.0307562
14688	0.00237	0.0295519
14688.5	0.00237	-0.0038118
14689	0	-0.00398982
14689.5	0	-0.00361283
14690	-0.00237	0.016263
14690.5	0	-0.0266826
14691	-0.00237	0.0292587
14691.5	0	0.0161373
14692	0	0.00476475
14692.5	0	-0.0240855
14693	0	-0.00403171
14693.5	0	-0.0228184
14694	0	-0.0288293
14694.5	0	0.013844
14695	0.00237	0.0221273
14695.5	-0.00237	-0.00801106
14696	0	-0.0147341
14696.5	0	0.0169437
14697	0	0.00275413
14697.5	0	-0.0053826
14698	0	0.0216246
14698.5	0	-0.00327773
14699	0.00237	0.00667065
14699.5	-0.00237	0.00365472
14700	0	-0.000335103
14700.5	0	-0.0274261
14701	0	0.0194569
14701.5	0	-0.0157813
14702	0	-0.0240855
14702.5	-0.00237	0.00168599
14703	0	-0.00615752
14703.5	0	0.0344633
14704	0	-0.0132575
14704.5	0	0.0207345
14705	0	-0.00523599
14705.5	0	0.016797
14706	0	-0.00723614
14706.5	0	-0.00611563
14707	0	0.00877552
14707.5	0	0.000680678
14708	0	-0.00930959
14708.5	0	0.0455007
14709	-0.00237	0.00649262
14709.5	0	-0.0166504
14710	0	-0.0069115
14710.5	0	-0.0146398
14711	-0.00237	0.00686962
14711.5	0.00237	-0.0110689
14712	0	0.0290283
14712.5	0	0.0043354
14713	0	-0.000523599
14713.5	-0.00237	0.00833569
14714	0	0.00997979
14714.5	0.00237	0.0134146
14715	0	0.0182108
14715.5	0	-0.0155823
14716	0	0.0152786
14716.5	0	0.0198339
14717	0.00237	0.00535118
14717.5	0	-0.0378248
14718	-0.00237	0.0311751
14718.5	0	-0.0101159
14719	0.00237	0.00712094
14719.5	0	0.0443383
14720	0.00237	0.0126187
14720.5	-0.00237	-0.0350078
14721	0	0.00546637
14721.5	0	-0.0194569
14722	0	0.00153938
14722.5	0	0.00981224
14723	-0.00237	-0.0122522
14723.5	0.00237	0.0152367
14724	0.00237	-0.00442965
14724.5	0	-0.0139277
14725	0	-0.0090792
14725.5	0	-0.0111108
14726	0	-0.0160012
14726.5	-0.00237	0.00114145
14727	0	-0.00395841
14727.5	-0.00237	0.00535118
14728	0	0.0140953
14728.5	0	-0.0202737
14729	0	-0.00925723
14729.5	-0.00237	0.0164096
14730	0.00237	-0.0352173
14730.5	0.00237	0.0630099
14731	0	0.024494
14731.5	0	-0.00608422
14732	0	-0.00551873
14732.5	0	-0.00833569
14733	0	0.0203994
14733.5	0	-0.0182422
14734	-0.00237	0.0222634
14734.5	0.00237	-0.0296043
14735	0	0.0303059
14735.5	0.00237	-0.00981224
14736	0	-0.00345575
14736.5	0	-0.00521504
14737	0	-0.000492183
14737.5	0	0.0103149
14738	-0.00237	-0.00920487
14738.5	0	0.0130586
14739	0	-0.0199072
14739.5	-0.00237	-0.0044087
14740	0.00237	0.0134041
14740.5	0	-0.00877552
14741	0	0.0148807
14741.5	-0.00237	-0.00652404
14742	0	-0.0260124
14742.5	0	-0.00136136
14743	0	0.013446
14743.5	0	-0.0195826
14744	0	0.000827286
14744.5	-0.00237	-0.00781209
14745	-0.00237	0.00849277
14745.5	0	-0.0202319
14746	0.00237	0.0263999
14746.5	0	0.0312693
14747	0	-9.42478e-05
14747.5	0	-0.0252584
14748	0	-0.00799012
14748.5	0	-1.0472e-05
14749	0	-0.00481711
14749.5	0	-0.0242531
14750	-0.00237	0.0231221
14750.5	0	-0.0225671
14751	0	-0.0132366
14751.5	0	0.00176976
14752	0	0.0101055
14752.5	0	-0.0456264
14753	0	-0.0205879
14753.5	0	0.00152891
14754	-0.00237	-0.0168389
14754.5	0.00237	-0.0114354
14755	0	0.0196873
14755.5	-0.00237	-0.0122417
14756	0.00237	0.00424115
14756.5	0	0.0278869
14757	0.00237	-0.0160221
14757.5	0	-0.0215513
14758	0.00237	0.000628319
14758.5	0	0.065387
14759	0	-0.00090059
14759.5	-0.00237	-0.00941431
14760	-0.00237	-0.0100845
14760.5	0	0.0190381
14761	0	-0.0330496
14761.5	-0.00237	-0.0266826
14762	0	-0.00405265
14762.5	0.00237	0.00889071
14763	0	0.0112678
14763.5	0	-0.00103673
14764	-0.00237	0.0127444
14764.5	-0.00237	-0.0189752
14765	0	0.00217817
14765.5	0	-0.0406208
14766	0	0.0309656
14766.5	0	-0.00781209
14767	0.00237	-0.0120637
14767.5	0	-0.0168704
14768	-0.00237	0.023541
14768.5	0	0.0192894
14769	0	-0.0466631
14769.5	0	0.0196035
14770	0	-0.00782257
14770.5	0.00237	-0.0215827
14771	-0.00237	0.0243159
14771.5	0	-0.000827286
14772	0	-0.00409454
14772.5	0	0.00187448
14773	0	0.00513127
14773.5	-0.00237	-0.0224205
14774	0	0.0118019
14774.5	0	-0.00236667
14775	-0.00237	0.00871268
14775.5	0	-5.23599e-05
14776	0	-0.00864985
14776.5	0	-0.0250804
14777	0.00237	0.0387568
14777.5	-0.00237	-0.0157708
14778	0	-0.0398249
14778.5	-0.00237	-0.000649262
14779	0	-0.0154043
14779.5	-0.00237	0.0113307
14780	0	0.0312693
14780.5	0	-0.027269
14781	0	-0.0228289
14781.5	0	-0.0126083
14782	0	0.0259391
14782.5	0	-0.0129643
14783	0	0.017551
14783.5	0	0.0406941
14784	0	0.00799012
14784.5	0	-0.00159174
14785	0	0.0127758
14785.5	0.00237	0.00572817
14786	-0.00237	-0.0153624
14786.5	0	-0.0182317
14787	0	0.0157917
14787.5	0	0.0011205
14788	0	0.0229232
14788.5	0	-0.00509985
14789	0	0.00810531
14789.5	0.00237	0.021656
14790	0	-0.000816814
14790.5	0	0.00632507
14791	0	0.00369661
14791.5	0	0.00252375
14792	0	0.0182108
14792.5	0	-0.00262847
14793	0	-0.0519515
14793.5	0	0.011006
14794	0	0.0131109
14794.5	0	-0.0378248
14795	0.00237	0.0208183
14795.5	0	0.00141372
14796	0	-0.015132
14796.5	0	-0.0193522
14797	0	-0.0118229
14797.5	0	-0.00530929
14798	-0.00237	0.0167028
14798.5	-0.00237	-0.0404428
14799	0	0.0103673
14799.5	-0.00237	0.00699528
14800	0.00237	0.0162001
14800.5	0	0.0186192
14801	0	0.00411549
14801.5	0	0.000397935
14802	0	-0.0141791
14802.5	0	0.0057177
14803	0	-0.00327773
14803.5	-0.00237	-0.036788
14804	0	0.00343481
14804.5	0	0.00385369
14805	0	-0.0057177
14805.5	0	-0.0180642
14806	0	-0.00557109
14806.5	0	0.000492183
14807	0	-0.0143152
14807.5	0.00237	0.0162211
14808	0	0.00972847
14808.5	0	0.0216979
14809	-0.00237	0.0200748
14809.5	-0.00237	-0.00198968
14810	0.00237	0.0228289
14810.5	0	0.00151844
14811	-0.00237	0.0347879
14811.5	0	0.00968658
14812	-0.00237	-0.0383379
14812.5	0	0.0266198
14813	0	0.0202214
14813.5	0	-0.0205355
14814	0	0.0208183
14814.5	0	-0.0120532
14815	0	0.0175301
14815.5	-0.00237	0.0146608
14816	0.00237	-0.020567
14816.5	-0.00237	-0.000879646
14817	0	-0.0168599
14817.5	0	0.019635
14818	-0.00237	0.00784351
14818.5	0	0.00249233
14819	0.00237	-0.0106291
14819.5	0	-0.0071733
14820	0	0.0180432
14820.5	-0.00237	0.00722566
14821	0	-0.000178024
14821.5	0.00237	0.0245777
14822	0	-0.0051208
14822.5	0	0.0172159
14823	-0.00237	-0.0140639
14823.5	0	-0.0190276
14824	0.00237	0.00084823
14824.5	0	-0.0108594
14825	-0.00237	0.0301907
14825.5	0	0.00734085
14826	0	-0.0133099
14826.5	0	0.0024295
14827	0	-0.00114145
14827.5	0	0.0136764
14828	0	-0.00376991
14828.5	0	-0.00910015
14829	0	0.0237295
14829.5	0	0.000513127
14830	0	0.0172578
14830.5	0	-0.0069115
14831	0	0.0121999
14831.5	-0.00237	0.00406313
14832	0.00237	-0.0082205
14832.5	0	-0.0240855
14833	-0.00237	0.0207136
